Original_Entity,Mapped_ID
concept:geopoliticalorganization:catalonia,11155
concept:geopoliticalorganization:mogador,11156
concept:stateorprovince:playing,11157
concept:blog:twit,11158
concept:newspaper:business_journal,11159
concept:personeurope:united_states_congress,11160
concept:city:forest_grove,11161
concept:mlarea:opinion,11162
concept:weapon:system_facilities,11163
concept:city:bhubaneswar,11164
concept:blog:disqus,11165
concept:company:cnn_money,11166
concept:clothing:matching_hat,11167
concept:musicartist:beastie_boys,11168
concept:city:bharuch,11169
concept:visualizablescene:downtown_providence,11170
concept:city:cape_girardeau,11171
concept:personus:kevin_millwood,11172
concept:clothing:long_dresses,11173
concept:person:i,11174
concept:clothing:ruffled_blouse,11175
concept:visualizableattribute:scenarios,11176
concept:clothing:khaki_skirt,11177
concept:geopoliticallocation:boyne_falls,11178
concept:city:segovia,11179
concept:company:wordtracker,11180
concept:coach:canucks,11181
concept:clothing:colorful_shirts,11182
concept:blog:times_last_week,11183
concept:blog:galveston_daily_news,11184
concept:academicfield:sanitation,11185
concept:geopoliticallocation:bethany,11186
concept:website:canadian,11187
concept:politicsblog:press_enterprise,11188
concept:island:fort_washington,11189
concept:website:news_search,11190
concept:book:republic,11191
concept:musicartist:husker_du,11192
concept:academicfield:sociology,11193
concept:artery:head,11194
concept:magazine:sc_magazine,11195
concept:musicfestival:rose_festival,11196
concept:jobposition:registered_professional_engineer,11197
concept:location:panipat,11198
concept:person:reid,11199
concept:clothing:wedding,11200
concept:city:downers_grove,11201
concept:vegetable:parmesan_cheese,11202
concept:arthropod:raccoons,11203
concept:journalist:bob_dicesare,11204
concept:company:google_analytics_accounts,11205
concept:professor:fred_smith,11206
concept:musician:kerry_king,11207
concept:city:rochester_hills,11208
concept:geopoliticallocation:ljubljana,11209
concept:personcanada:mark_oliver_everett,11210
concept:athlete:travis_smith,11211
concept:county:webster_city,11212
concept:ceo:caroline_mccarthy,11213
concept:clothing:camo_pants,11214
concept:coach:mario_cristobal,11215
concept:politician:johnny_rotten,11216
concept:coach:jeff_lunsford,11217
concept:governmentorganization:presidential_candidates,11218
concept:city:blackrock,11219
concept:newspaper:irish_times,11220
concept:nonneginteger:person_time,11221
concept:city:panama_city,11222
concept:hallwayitem:point,11223
concept:professionalorganization:episcopal_aids_coalition,11224
concept:visualartist:critics,11225
concept:actor:tunde_adebimpe,11226
concept:bodypart:oxygenated_blood,11227
concept:stadiumoreventvenue:park_west,11228
concept:director:pete_townsend,11229
concept:male:timothy_noah,11230
concept:athlete:gary_matthews_jr_,11231
concept:geopoliticallocation:vaasa,11232
concept:personcanada:jeff_healey,11233
concept:food:cranberries,11234
concept:website:innovations,11235
concept:mediatype:portion,11236
concept:clothing:party_dress,11237
concept:transportation:usps_regular_mail,11238
concept:politician:vice_president_gore,11239
concept:politicianus:jon_stewart,11240
concept:clothing:bellbottoms,11241
concept:geopoliticallocation:fort_morgan,11242
concept:stateorprovince:tuvalu,11243
concept:hotel:grosvenor_house,11244
concept:website:national_catholic_register,11245
concept:geopoliticalorganization:jamnagar,11246
concept:person:road,11247
concept:city:pays_de_la_loire,11248
concept:island:malaysia_airlines,11249
concept:writer:rick_warren,11250
concept:buildingfeature:replacement,11251
concept:person:rimm,11252
concept:automobilemodel:honda_motor_co_,11253
concept:stateorprovince:rhodeisland,11254
concept:musician:luciano_pavarotti,11255
concept:company:harley_davidson,11256
concept:politicianus:david_levy,11257
concept:coach:vulcan_inc,11258
concept:coach:tod_leiweke,11259
concept:retailstore:intergraph,11260
concept:company:view_site_navigation_insurance_resources,11261
concept:company:wacy_tv,11262
concept:nonprofitorganization:world_search,11263
concept:clothing:black_coats,11264
concept:skyscraper:stratosphere_tower,11265
concept:buildingfeature:south_coast,11266
concept:university:sitka,11267
concept:transportation:first_class_international,11268
concept:company:khsd_tv,11269
concept:jobposition:holistic_health_counselor,11270
concept:politician:president_william_clinton,11271
concept:product:system_service,11272
concept:retailstore:kentucky_fried_chicken,11273
concept:lake:lake_hiawatha,11274
concept:plant:ecuador,11275
concept:person:page,11276
concept:company:checkout_payment,11277
concept:language:swedish_language,11278
concept:person:dean_scarborough,11279
concept:politicianus:senators_joe_lieberman,11280
concept:awardtrophytournament:u_s_a,11281
concept:visualartist:claude_lorrain,11282
concept:coach:peter_lee,11283
concept:company:cardinal,11284
concept:protein:noti,11285
concept:university:georgetown_university_school_of_foreign_service,11286
concept:company:economic,11287
concept:programminglanguage:access,11288
concept:politicianus:candidate_sen__hillary_clinton,11289
concept:stateorprovince:british_columbia,11290
concept:stateorprovince:cuanza_sul,11291
concept:website:social_security,11292
concept:automobilemaker:daimlerchrysler,11293
concept:geopoliticallocation:kingstown,11294
concept:county:morehead_city,11295
concept:clothing:black_shirts,11296
concept:politicianus:william,11297
concept:country:commonwealth_of_independent_states,11298
concept:language:chichewa,11299
concept:female:hillary,11300
concept:city:osaka,11301
concept:terroristorganization:base,11302
concept:journalist:john_akers,11303
concept:televisionstation:wpba_tv,11304
concept:company:wnin_tv,11305
concept:person:radiohead,11306
concept:academicfield:transport_systems,11307
concept:professor:steven_fisher,11308
concept:person:job_listings,11309
concept:stadiumoreventvenue:i_wireless_center,11310
concept:city:carlinville,11311
concept:clothing:flashlight,11312
concept:animal:size,11313
concept:politicianus:john_watson,11314
concept:city:troyes,11315
concept:highway:cheshire,11316
concept:visualartmovement:sciences,11317
concept:stateorprovince:lakshadweep,11318
concept:musicsong:ruth_harley,11319
concept:person:phone,11320
concept:musicartist:multimedia,11321
concept:city:dexter,11322
concept:person:pitt,11323
concept:clothing:flat_boots,11324
concept:invertebrate:slugs,11325
concept:personcanada:isaac_brock,11326
concept:publication:jazz_times,11327
concept:city:damghan,11328
concept:clothing:wrap_dress,11329
concept:city:belo_horizonte,11330
concept:stateorprovince:shaft,11331
concept:company:coca_cola_enterprises,11332
concept:newspaper:new_york_post,11333
concept:celebrity:george_sandel,11334
concept:criminal:links_search,11335
concept:visualizablescene:ladera_ranch,11336
concept:coach:terry_murray,11337
concept:person:pope,11338
concept:male:student,11339
concept:company:kbeh_tv,11340
concept:company:electronics,11341
concept:female:luther_vandross,11342
concept:sportsteam:minnesota_golden_gophers,11343
concept:profession:texas_system_executive,11344
concept:politicsblog:oregonian,11345
concept:politicsblog:connecticut_post,11346
concept:personaustralia:phil_jones,11347
concept:city:curacao,11348
concept:cheese:suffolk,11349
concept:clothing:red_blouse,11350
concept:writer:simmons,11351
concept:website:craigslist,11352
concept:person:penny,11353
concept:personmexico:belinda,11354
concept:profession:middlesex,11355
concept:company:scholastic,11356
concept:vegetable:brown_rice,11357
concept:vertebrate:white_footed_mice,11358
concept:country:slovenia,11359
concept:visualizablescene:amravati,11360
concept:company:air_berlin,11361
concept:language:portugese,11362
concept:city:watseka,11363
concept:company:diageo,11364
concept:personus:democratic_nomination,11365
concept:website:business_week_magazine,11366
concept:actor:neil_portnow,11367
concept:professor:david_plouffe,11368
concept:movie:recluse,11369
concept:clothing:linings,11370
concept:biotechcompany:baidu_com_inc,11371
concept:governmentorganization:services_state_agency,11372
concept:city:upper_marlboro,11373
concept:park:deer_lake_park,11374
concept:company:aero_mexico,11375
concept:company:wbra_tv,11376
concept:personasia:sina,11377
concept:book:andorra,11378
concept:journalist:joe_reagan,11379
concept:coach:brad_radke,11380
concept:hotel:millennium_biltmore_hotel,11381
concept:person:mike_widomski,11382
concept:female:culture,11383
concept:stadiumoreventvenue:mann_center_for_the_performing_arts,11384
concept:clothing:wrap_dresses,11385
concept:artery:increases,11386
concept:stadiumoreventvenue:charlotte_bobcats_arena,11387
concept:city:orland_park,11388
concept:weapon:soviet_union,11389
concept:person:timothy_e__hoeksema,11390
concept:company:croatia_airlines,11391
concept:researchproject:science,11392
concept:politician:angela_merkel,11393
concept:ceo:david_heinemeier_hansson,11394
concept:female:singers,11395
concept:city:woodstock,11396
concept:professionalorganization:dietetic_association,11397
concept:professionalorganization:physical_therapy_association,11398
concept:clothing:outfits,11399
concept:retailstore:culligan,11400
concept:geopoliticallocation:tampico,11401
concept:clothing:red_hat,11402
concept:city:southgate,11403
concept:person:julie_aigner_clark,11404
concept:shoppingmall:home_new,11405
concept:politicsissue:affirmative_action,11406
concept:nonneginteger:n38,11407
concept:nonneginteger:n35,11408
concept:nonneginteger:n70,11409
concept:nonneginteger:n26,11410
concept:nonneginteger:n22,11411
concept:nonneginteger:n30,11412
concept:nonneginteger:n13,11413
concept:nonneginteger:n20,11414
concept:company:wisc_tv,11415
concept:athlete:ehire_adrianza,11416
concept:landscapefeatures:river_falls,11417
concept:company:looksmart,11418
concept:musician:wynton_marsalis,11419
concept:website:apache_solr,11420
concept:language:urdu,11421
concept:personeurope:elgin,11422
concept:clothing:bermudas,11423
concept:vehicle:countries,11424
concept:protein:lamp,11425
concept:book:alladin,11426
concept:person:sophie,11427
concept:personnorthamerica:mark_p__frissora,11428
concept:politicianus:matt_welch,11429
concept:chemical:code,11430
concept:geopoliticalorganization:pekanbaru,11431
concept:geopoliticalorganization:miyagi_prefecture,11432
concept:geopoliticallocation:chardon,11433
concept:clothing:peplum,11434
concept:university:keio_university,11435
concept:city:moultrie,11436
concept:person:neil,11437
concept:university:georgia_state,11438
concept:restaurant:whole_foods_market,11439
concept:televisionshow:committee_meetings,11440
concept:hotel:golden_tulip_bellambriana,11441
concept:jobposition:active_supporter,11442
concept:vertebrate:lunkers,11443
concept:clothing:legged_pants,11444
concept:county:alabama_state,11445
concept:criminal:faction,11446
concept:governmentorganization:u_s_dept,11447
concept:politicianus:chris_murphy,11448
concept:biotechcompany:northrop_grumman,11449
concept:hotel:st_martins_lane,11450
concept:writer:brian_billick,11451
concept:academicfield:hellenic_ministry,11452
concept:company:netsuite_inc_,11453
concept:city:tigard,11454
concept:geopoliticallocation:youngstown,11455
concept:clothing:polo_necks,11456
concept:politicianus:republican_presidential_nominee_john_mccain,11457
concept:musician:dixie_chicks,11458
concept:person:victor001,11459
concept:televisionstation:mason_city,11460
concept:city:manville,11461
concept:county:hamden,11462
concept:stadiumoreventvenue:scottrade_center,11463
concept:chef:scott_rosenberg,11464
concept:personaustralia:michael_burns,11465
concept:politicianus:rage_against_the_machine,11466
concept:comedian:marines,11467
concept:ceo:gerald_grinstein,11468
concept:personnorthamerica:mormon,11469
concept:jobposition:uh_vice,11470
concept:scientist:ernest_cu,11471
concept:website:leader,11472
concept:governmentorganization:louisiana_department,11473
concept:person:master,11474
concept:landscapefeatures:risks,11475
concept:musicartist:darren_hayes,11476
concept:person:lion,11477
concept:scientist:timeline,11478
concept:geopoliticalorganization:perrysburg,11479
concept:musicsong:conflicts,11480
concept:mountain:mount_ivy,11481
concept:coach:pat_summitt,11482
concept:bank:macquarie_bank,11483
concept:personmexico:fred_snodgrass,11484
concept:transportation:robert_johnson,11485
concept:geopoliticalorganization:flevoland,11486
concept:person:p_j__carlesimo,11487
concept:recordlabel:stateside,11488
concept:actor:timothy_andrews,11489
concept:personaustralia:karl_marx,11490
concept:food:portabella_mushrooms,11491
concept:bird:several_birds,11492
concept:geopoliticalorganization:limpopo_province,11493
concept:musicartist:ticket,11494
concept:company:happenings,11495
concept:person:kurt,11496
concept:writer:paul_s__grogan,11497
concept:academicfield:function,11498
concept:politicsblog:colorado_springs_gazette,11499
concept:city:blagoveschensk,11500
concept:person:president_elect,11501
concept:kitchenitem:bottle,11502
concept:writer:selection,11503
concept:writer:wayne_pacelle,11504
concept:hallwayitem:controls,11505
concept:sportsteam:notre_dame,11506
